,score,num_features,feature,region,boot_n
277,0.6011867678349994,13,topic26,8,0
278,0.6024224953576583,14,topic5,8,0
279,0.6035484732681422,15,topic9,8,0
280,0.605221280752542,16,topic6,8,0
281,0.6068187145960074,17,topic44,8,0
282,0.6071368544143617,18,topic10,8,0
283,0.6068986792186084,19,topic40,8,0
284,0.6076171755744186,20,topic34,8,0
285,0.6071065461378049,21,topic30,8,0
286,0.6067578275979235,22,topic50,8,0
287,0.6070493736691049,23,topic11,8,0
288,0.6068683349089696,24,topic35,8,0
289,0.6073112249095347,25,topic27,8,0
290,0.6066778169112614,26,topic4,8,0
291,0.605998619579806,27,topic23,8,0
292,0.6059523726544542,28,topic12,8,0
293,0.6054371438370287,29,topic29,8,0
294,0.6050784264449678,30,topic1,8,0
295,0.6027723000539759,31,topic7,8,0
296,0.6003535247784364,32,topic2,8,0
297,0.5363340789760818,0,topic59,0,1
298,0.554224843361568,1,topic50,0,1
299,0.5624697272607785,2,topic39,0,1
300,0.56940207448839,3,topic44,0,1
301,0.572735849086268,4,topic32,0,1
302,0.5755790496608133,5,topic15,0,1
303,0.5797740526385629,6,topic10,0,1
304,0.5806422222879053,7,topic1,0,1
305,0.5807818023340274,8,topic23,0,1
306,0.5811717161585206,9,topic49,0,1
307,0.5815299501234807,10,topic48,0,1
308,0.5832160418633229,11,topic53,0,1
309,0.5826573915165266,12,topic27,0,1
310,0.5840016394916885,13,topic58,0,1
311,0.5860626541150487,14,topic40,0,1
312,0.5874097556358706,15,topic7,0,1
313,0.593674860561452,16,topic6,0,1
314,0.5954410638269774,17,topic2,0,1
315,0.5988257148642844,18,topic19,0,1
316,0.5996249513403646,19,topic38,0,1
317,0.6002328430370656,20,topic9,0,1
318,0.5996322070501287,21,topic20,0,1
319,0.600345113943729,22,topic37,0,1
320,0.600314110130826,23,topic34,0,1
321,0.6011955884655753,24,topic57,0,1
322,0.6000066346901851,25,topic26,0,1
323,0.5995370023903751,26,topic29,0,1
324,0.6003955737497697,27,topic12,0,1
325,0.5999559390539246,28,topic35,0,1
326,0.5985009687905432,29,topic4,0,1
327,0.5940886797092307,30,topic30,0,1
328,0.5921085862953086,31,topic11,0,1
329,0.589393850302523,32,topic5,0,1
330,0.5640293003995402,0,topic23,1,1
331,0.5753767478603778,1,topic35,1,1
332,0.5850022131300601,2,topic38,1,1
333,0.5931070806559642,3,topic58,1,1
334,0.5988494253101533,4,topic10,1,1
335,0.6017490624548387,5,topic15,1,1
336,0.6060833173610671,6,topic32,1,1
337,0.6113315975768671,7,topic50,1,1
338,0.6137197830160428,8,topic48,1,1
339,0.614998906216803,9,topic29,1,1
340,0.6183842292581423,10,topic30,1,1
341,0.6183024901674723,11,topic40,1,1
342,0.6193237010591566,12,topic26,1,1
343,0.6191001215390598,13,topic57,1,1
344,0.6180901856584348,14,topic5,1,1
345,0.6172615761579869,15,topic59,1,1
346,0.614739374251235,16,topic4,1,1
347,0.6118950306397073,17,topic7,1,1
348,0.6130620903308341,18,topic11,1,1
349,0.6165232562828,19,topic39,1,1
350,0.6161337630437554,20,topic2,1,1
351,0.6195416265139867,21,topic20,1,1
352,0.6184438392866306,22,topic27,1,1
353,0.6205822184651371,23,topic19,1,1
354,0.6187349464452346,24,topic44,1,1
355,0.6168984980979024,25,topic12,1,1
356,0.6161154799519609,26,topic9,1,1
357,0.6176710310751411,27,topic37,1,1
358,0.6108766666523407,28,topic53,1,1
359,0.6005256274800046,29,topic34,1,1
360,0.5978423829295202,30,topic1,1,1
361,0.5961608553766321,31,topic49,1,1
362,0.5879962798342782,32,topic6,1,1
363,0.5575734173007283,0,topic15,2,1
364,0.5695812085132841,1,topic57,2,1
365,0.5795187851469814,2,topic37,2,1
366,0.5819643524715346,3,topic35,2,1
367,0.5843954175551798,4,topic59,2,1
368,0.5874357486703503,5,topic32,2,1
369,0.5987993655406741,6,topic53,2,1
370,0.6036168913843987,7,topic44,2,1
371,0.6041889625102653,8,topic6,2,1
372,0.6060746267481241,9,topic39,2,1
373,0.6089165041864779,10,topic9,2,1
374,0.6128901720712905,11,topic38,2,1
375,0.615233035890852,12,topic30,2,1
376,0.6147441334239077,13,topic23,2,1
377,0.6158669595914014,14,topic20,2,1
378,0.6188061403973807,15,topic11,2,1
379,0.6183514571182583,16,topic7,2,1
380,0.617940736646601,17,topic48,2,1
381,0.6182692515661162,18,topic19,2,1
382,0.6182350323782942,19,topic27,2,1
383,0.6173190340775625,20,topic4,2,1
384,0.6202039571581266,21,topic26,2,1
385,0.6212456256124965,22,topic1,2,1
386,0.6220940108197877,23,topic50,2,1
387,0.620889070983203,24,topic10,2,1
388,0.6231601089008111,25,topic2,2,1
389,0.6247945761415254,26,topic58,2,1
390,0.6252177862430345,27,topic29,2,1
391,0.6242816575216583,28,topic49,2,1
392,0.6233331310534818,29,topic34,2,1
393,0.6224262348562919,30,topic5,2,1
394,0.6202990712994062,31,topic40,2,1
395,0.6176068801676136,32,topic12,2,1
396,0.5287550687469789,0,topic23,3,1
397,0.5404039556367152,1,topic35,3,1
398,0.5485231819646598,2,topic38,3,1
399,0.5552610908212041,3,topic29,3,1
400,0.5623724421290079,4,topic59,3,1
401,0.5683861243890649,5,topic6,3,1
402,0.5748605255384285,6,topic2,3,1
403,0.5860914925613621,7,topic58,3,1
404,0.5946982920672431,8,topic20,3,1
405,0.5989496616359633,9,topic32,3,1
406,0.5958244937966594,10,topic48,3,1
407,0.5918601294376712,11,topic44,3,1
408,0.5898292738600355,12,topic40,3,1
409,0.5892745649605243,13,topic30,3,1
410,0.5876423277297385,14,topic15,3,1
411,0.5934529244320319,15,topic4,3,1
412,0.5976942236425158,16,topic1,3,1
413,0.600148873462592,17,topic39,3,1
414,0.601060240882969,18,topic7,3,1
415,0.6053116104516891,19,topic34,3,1
416,0.6052830777700198,20,topic57,3,1
417,0.6071276317202857,21,topic50,3,1
418,0.6098541812127397,22,topic19,3,1
419,0.6109568854396047,23,topic49,3,1
420,0.613427479993555,24,topic5,3,1
421,0.6131958617541221,25,topic27,3,1
422,0.613190826575004,26,topic37,3,1
423,0.617051969762071,27,topic11,3,1
424,0.6173784172082282,28,topic26,3,1
425,0.6162312355658199,29,topic10,3,1
426,0.6145637520812074,30,topic9,3,1
427,0.6134837061603737,31,topic12,3,1
428,0.6123063134432569,32,topic53,3,1
429,0.5205944630576942,0,topic39,4,1
430,0.5347424083759511,1,topic48,4,1
431,0.5482442546021872,2,topic57,4,1
432,0.5593648502910105,3,topic30,4,1
433,0.5700872463146183,4,topic59,4,1
434,0.5764937021569911,5,topic40,4,1
435,0.5798716401842527,6,topic4,4,1
436,0.5827444255790751,7,topic23,4,1
437,0.5836803840004987,8,topic29,4,1
438,0.5863589496406101,9,topic44,4,1
439,0.5883923023985254,10,topic15,4,1
440,0.5906888310397655,11,topic38,4,1
441,0.5931623113766367,12,topic58,4,1
442,0.5956857808192877,13,topic26,4,1
443,0.5968637266527784,14,topic5,4,1
444,0.5987035480088012,15,topic34,4,1
445,0.599015482019286,16,topic20,4,1
446,0.5992789078896066,17,topic19,4,1
447,0.6000640033056859,18,topic11,4,1
448,0.600396906604517,19,topic32,4,1
449,0.6017306784553236,20,topic27,4,1
450,0.6032466576525385,21,topic2,4,1
451,0.6036287467813997,22,topic9,4,1
452,0.6031552619329148,23,topic35,4,1
453,0.6026383575421214,24,topic49,4,1
454,0.6027509310700502,25,topic12,4,1
455,0.602562425473071,26,topic53,4,1
456,0.6032400359590773,27,topic37,4,1
457,0.6024916341318661,28,topic6,4,1
458,0.6026314230687222,29,topic10,4,1
459,0.6023350569687902,30,topic50,4,1
460,0.6013773366462226,31,topic7,4,1
461,0.6009790848510175,32,topic1,4,1
462,0.5727505308115755,0,topic15,5,1
463,0.590232906524682,1,topic59,5,1
464,0.5964164214914138,2,topic49,5,1
465,0.6008642345125075,3,topic50,5,1
466,0.6051588145290481,4,topic32,5,1
467,0.6080572525605658,5,topic5,5,1
468,0.6099293382080302,6,topic20,5,1
469,0.6143517276399949,7,topic26,5,1
470,0.6159973318681755,8,topic27,5,1
471,0.6181956066150045,9,topic2,5,1
472,0.6195250877952637,10,topic9,5,1
473,0.6213334335016876,11,topic53,5,1
474,0.6234522885729966,12,topic12,5,1
475,0.6251910526109337,13,topic39,5,1
476,0.6297990157798906,14,topic40,5,1
477,0.630898200229497,15,topic29,5,1
478,0.6318090313069636,16,topic30,5,1
479,0.6327646324542826,17,topic35,5,1
480,0.6324386316596855,18,topic37,5,1
481,0.6311478037012305,19,topic19,5,1
482,0.6284860690421141,20,topic44,5,1
483,0.6281638364826939,21,topic23,5,1
484,0.6258909481115698,22,topic11,5,1
485,0.625366991318759,23,topic4,5,1
486,0.6232043150379845,24,topic38,5,1
487,0.622022091242806,25,topic1,5,1
488,0.6200665499005922,26,topic48,5,1
489,0.618193388837264,27,topic7,5,1
490,0.6045622674711242,28,topic6,5,1
491,0.6009338770132164,29,topic58,5,1
492,0.5880964837801854,30,topic57,5,1
493,0.5812202698563832,31,topic34,5,1
494,0.5788444851574026,32,topic10,5,1
495,0.5169780238831467,0,topic59,6,1
496,0.5286342365746237,1,topic4,6,1
497,0.5394294506244196,2,topic50,6,1
498,0.5491536358592843,3,topic39,6,1
499,0.5553790546093853,4,topic30,6,1
500,0.5616207140541762,5,topic44,6,1
501,0.5665800005445276,6,topic23,6,1
502,0.5699233475497486,7,topic57,6,1
503,0.5737965611453388,8,topic58,6,1
504,0.5768637433174242,9,topic29,6,1
505,0.5808655786493899,10,topic11,6,1
506,0.5825724741676434,11,topic7,6,1
507,0.58299563131689,12,topic5,6,1
508,0.583473344579666,13,topic53,6,1
509,0.5838090638821374,14,topic1,6,1
510,0.5840565236906701,15,topic20,6,1
511,0.5836113952224862,16,topic27,6,1
512,0.5828275133667686,17,topic35,6,1
513,0.5818113439212946,18,topic26,6,1
514,0.5811329310992103,19,topic38,6,1
515,0.5801158054968161,20,topic37,6,1
516,0.5792048392508664,21,topic9,6,1
517,0.5789314146960085,22,topic15,6,1
518,0.5812688212610342,23,topic34,6,1
519,0.5824885700862563,24,topic12,6,1
520,0.5842850594084708,25,topic19,6,1
521,0.5833393993352416,26,topic32,6,1
522,0.5839100424045637,27,topic2,6,1
523,0.5884276614363941,28,topic10,6,1
524,0.5948815170228943,29,topic6,6,1
525,0.5939948124557519,30,topic49,6,1
526,0.5914857507488984,31,topic48,6,1
527,0.5904495813220123,32,topic40,6,1
528,0.5301836465190912,0,topic29,7,1
529,0.5522396954897915,1,topic23,7,1
530,0.5673336240022283,2,topic35,7,1
531,0.5775021583796345,3,topic4,7,1
532,0.588658504190621,4,topic50,7,1
533,0.5982689854509892,5,topic58,7,1
534,0.6052655521214882,6,topic2,7,1
535,0.6106245629413728,7,topic39,7,1
536,0.6157837261669927,8,topic5,7,1
537,0.6187479291907357,9,topic1,7,1
538,0.6207478329142665,10,topic32,7,1
539,0.6243832021455983,11,topic15,7,1
540,0.6296921667965116,12,topic34,7,1
541,0.6260036585218945,13,topic11,7,1
542,0.6299087409123746,14,topic38,7,1
543,0.637403077806934,15,topic20,7,1
544,0.6360057637918384,16,topic37,7,1
545,0.6451662204939967,17,topic57,7,1
546,0.6460702495312027,18,topic6,7,1
547,0.6468951612302745,19,topic27,7,1
548,0.648527473029765,20,topic19,7,1
549,0.6510563835650521,21,topic53,7,1
550,0.6513597583159526,22,topic7,7,1
551,0.6526283316694512,23,topic30,7,1
552,0.6528695326787022,24,topic59,7,1
553,0.6516122459486053,25,topic48,7,1
554,0.6510766950787867,26,topic40,7,1
555,0.6501545974919848,27,topic9,7,1
556,0.6503484633204643,28,topic49,7,1
557,0.6510284332508607,29,topic10,7,1
558,0.6502635877989471,30,topic26,7,1
559,0.6486675938623668,31,topic12,7,1
560,0.644728667499164,32,topic44,7,1
561,0.5231514172167,0,topic57,8,1
562,0.534581390352358,1,topic32,8,1
563,0.5455909955164875,2,topic58,8,1
564,0.556146882260089,3,topic53,8,1
565,0.5653110557189029,4,topic11,8,1
566,0.5683379104206687,5,topic20,8,1
567,0.5749028328639297,6,topic12,8,1
568,0.5750687307218301,7,topic10,8,1
569,0.5759130190747497,8,topic30,8,1
570,0.5788756543296216,9,topic23,8,1
571,0.5820559341862811,10,topic4,8,1
572,0.5837034705625931,11,topic40,8,1
573,0.5835964203017909,12,topic35,8,1
574,0.5845206426364338,13,topic49,8,1
575,0.5826511401414236,14,topic6,8,1
576,0.5830531364104506,15,topic48,8,1
577,0.5852957724393324,16,topic29,8,1
578,0.586961129569363,17,topic59,8,1
579,0.59734219816192,18,topic1,8,1
580,0.5977574314811853,19,topic15,8,1
581,0.5990950676951602,20,topic2,8,1
582,0.6034102116079325,21,topic9,8,1
583,0.6055184982406416,22,topic37,8,1
584,0.6057379825115831,23,topic19,8,1
585,0.6044769321449355,24,topic5,8,1
586,0.6080075392704075,25,topic38,8,1
587,0.609936915499666,26,topic39,8,1
588,0.613804788163628,27,topic50,8,1
589,0.614745162539585,28,topic26,8,1
590,0.6148453856366363,29,topic7,8,1
591,0.6152796038814541,30,topic34,8,1
592,0.6149846047219425,31,topic44,8,1
593,0.6137884072544608,32,topic27,8,1
594,0.5351265494672296,0,topic59,0,2
595,0.5528089867141762,1,topic39,0,2
596,0.5683615898319058,2,topic50,0,2
597,0.5757227560074273,3,topic29,0,2
598,0.5802592511005825,4,topic44,0,2
599,0.5858935637441327,5,topic10,0,2
600,0.5901662856635607,6,topic7,0,2
601,0.5966948057122528,7,topic48,0,2
602,0.5990461642304893,8,topic32,0,2
603,0.6002014398617538,9,topic30,0,2
604,0.6020583056599715,10,topic58,0,2
605,0.6040426036205668,11,topic53,0,2
606,0.6062044193856767,12,topic1,0,2
607,0.6067687496913864,13,topic57,0,2
608,0.6068041353998027,14,topic26,0,2
609,0.6070911594708469,15,topic35,0,2
610,0.6060613534584365,16,topic15,0,2
611,0.6062217693357578,17,topic9,0,2
612,0.6059571322433802,18,topic2,0,2
613,0.6053770583103207,19,topic23,0,2
614,0.6036013958714823,20,topic19,0,2
615,0.6036600474584639,21,topic4,0,2
616,0.6022549595122777,22,topic34,0,2
617,0.6018510450838894,23,topic12,0,2
618,0.6027484917678241,24,topic27,0,2
619,0.6042193141022578,25,topic6,0,2
620,0.6047750934443709,26,topic49,0,2
621,0.6034720444447427,27,topic40,0,2
622,0.6033960712055935,28,topic37,0,2
623,0.6018256951472314,29,topic11,0,2
624,0.6005986743179963,30,topic20,0,2
625,0.6001958585144812,31,topic5,0,2
626,0.5980094185709632,32,topic38,0,2
627,0.555425479168133,0,topic23,1,2
628,0.5747675686948369,1,topic35,1,2
629,0.5880419388525743,2,topic48,1,2
630,0.5950370306084451,3,topic58,1,2
631,0.6014324481222506,4,topic2,1,2
632,0.6082551373350611,5,topic44,1,2
633,0.611612485707861,6,topic27,1,2
634,0.6131800874689227,7,topic7,1,2
635,0.6164503767902721,8,topic4,1,2
636,0.6182129334801765,9,topic11,1,2
637,0.6240486776430516,10,topic34,1,2
638,0.6272377325140525,11,topic12,1,2
639,0.627766672989208,12,topic15,1,2
640,0.630241127171492,13,topic1,1,2
641,0.6323459603299935,14,topic50,1,2
642,0.6328041755855495,15,topic38,1,2
643,0.6363368295745138,16,topic9,1,2
644,0.6360685353145976,17,topic57,1,2
645,0.6343951985352173,18,topic30,1,2
646,0.6337427119271735,19,topic5,1,2
647,0.6328330402225468,20,topic59,1,2
648,0.632889393994569,21,topic19,1,2
649,0.6297323730094214,22,topic32,1,2
650,0.6300743202658529,23,topic40,1,2
651,0.6270615186106602,24,topic49,1,2
652,0.6241049802406591,25,topic37,1,2
653,0.6241050835276079,26,topic29,1,2
654,0.6184777296074133,27,topic26,1,2
655,0.6151068076002779,28,topic20,1,2
656,0.6054843268118201,29,topic53,1,2
657,0.606844350647812,30,topic39,1,2
658,0.605100984431163,31,topic6,1,2
659,0.6020055290864368,32,topic10,1,2
660,0.5571816038104618,0,topic15,2,2
661,0.5683385490300825,1,topic37,2,2
662,0.576866648880829,2,topic44,2,2
663,0.5801347203172241,3,topic32,2,2
664,0.5844729337493473,4,topic4,2,2
665,0.5878679211968943,5,topic53,2,2
666,0.5920520313888468,6,topic19,2,2
