,score,num_features,feature,region,boot_n
5427,0.6324296401319459,15,topic10,2,19
5428,0.6321161711517551,16,topic1,2,19
5429,0.6317797366748811,17,topic9,2,19
5430,0.6325151317399608,18,topic58,2,19
5431,0.6326575934096514,19,topic5,2,19
5432,0.6328741511077948,20,topic35,2,19
5433,0.6325723186933236,21,topic7,2,19
5434,0.6320140100611137,22,topic39,2,19
5435,0.6319749449497643,23,topic29,2,19
5436,0.6326304363270543,24,topic48,2,19
5437,0.631035109330882,25,topic23,2,19
5438,0.6323792843426065,26,topic50,2,19
5439,0.6307917205845195,27,topic26,2,19
5440,0.6305241975223728,28,topic12,2,19
5441,0.6309726803450239,29,topic20,2,19
5442,0.6299973998790157,30,topic40,2,19
5443,0.6283721642320217,31,topic34,2,19
5444,0.625311624402392,32,topic27,2,19
5445,0.5275960085234983,0,topic23,3,19
5446,0.5386719741517354,1,topic35,3,19
5447,0.5451268170072772,2,topic15,3,19
5448,0.5542750212319228,3,topic10,3,19
5449,0.5652964041556062,4,topic2,3,19
5450,0.5806153050933192,5,topic38,3,19
5451,0.5860562997961076,6,topic44,3,19
5452,0.587456467581686,7,topic27,3,19
5453,0.5892056149700295,8,topic26,3,19
5454,0.5878573388205013,9,topic59,3,19
5455,0.5916349125216336,10,topic57,3,19
5456,0.5909286720257891,11,topic34,3,19
5457,0.5971623932485901,12,topic50,3,19
5458,0.5968648111579096,13,topic19,3,19
5459,0.5979392884074014,14,topic32,3,19
5460,0.5988828707262022,15,topic37,3,19
5461,0.6040905306055276,16,topic1,3,19
5462,0.6065596783498648,17,topic39,3,19
5463,0.6038310174208543,18,topic48,3,19
5464,0.6036071967733296,19,topic20,3,19
5465,0.6061970887080089,20,topic4,3,19
5466,0.6107553705435185,21,topic49,3,19
5467,0.6116295596646499,22,topic29,3,19
5468,0.6115334260209042,23,topic7,3,19
5469,0.615061899020111,24,topic11,3,19
5470,0.6168225697812186,25,topic40,3,19
5471,0.6158508320127423,26,topic58,3,19
5472,0.617721508333768,27,topic6,3,19
5473,0.615317619754865,28,topic30,3,19
5474,0.6147088863702143,29,topic53,3,19
5475,0.6121567288435372,30,topic12,3,19
5476,0.609869031855782,31,topic9,3,19
5477,0.6081602738220385,32,topic5,3,19
5478,0.5210815700602913,0,topic39,4,19
5479,0.5383130391478705,1,topic48,4,19
5480,0.55082161140721,2,topic57,4,19
5481,0.5621977171382769,3,topic30,4,19
5482,0.5722986420372271,4,topic40,4,19
5483,0.5792703114280491,5,topic59,4,19
5484,0.585361235965606,6,topic4,4,19
5485,0.5885698526633991,7,topic44,4,19
5486,0.5920189051765821,8,topic37,4,19
5487,0.5938643170086292,9,topic2,4,19
5488,0.594745984052758,10,topic10,4,19
5489,0.594906702050754,11,topic49,4,19
5490,0.5949867276589487,12,topic20,4,19
5491,0.5955521917414675,13,topic58,4,19
5492,0.5957961162464454,14,topic50,4,19
5493,0.5970009112498164,15,topic7,4,19
5494,0.597242731828425,16,topic34,4,19
5495,0.5979653234101107,17,topic38,4,19
5496,0.6005307097158832,18,topic29,4,19
5497,0.5992506583848058,19,topic32,4,19
5498,0.5984536861924267,20,topic15,4,19
5499,0.5996568416140914,21,topic23,4,19
5500,0.6005386110582307,22,topic5,4,19
5501,0.6002186110254627,23,topic19,4,19
5502,0.5990183799117897,24,topic11,4,19
5503,0.5983029193092958,25,topic12,4,19
5504,0.5979044332131063,26,topic35,4,19
5505,0.5965418957197361,27,topic26,4,19
5506,0.5988691549365092,28,topic6,4,19
5507,0.596227385902915,29,topic9,4,19
5508,0.5951886425596247,30,topic53,4,19
5509,0.5926258739525818,31,topic27,4,19
5510,0.5876630015182298,32,topic1,4,19
5511,0.5865550416106351,0,topic15,5,19
5512,0.5991835788190756,1,topic59,5,19
5513,0.6061589961986191,2,topic32,5,19
5514,0.6121696109212769,3,topic49,5,19
5515,0.6145483685905266,4,topic20,5,19
5516,0.6178315242879446,5,topic27,5,19
5517,0.6206099028159113,6,topic30,5,19
5518,0.6214754262452665,7,topic5,5,19
5519,0.6223690590009081,8,topic48,5,19
5520,0.6219763374752075,9,topic19,5,19
5521,0.6217696914947816,10,topic38,5,19
5522,0.6211798091146454,11,topic35,5,19
